"activity_id","religious_group_id"
5517,"29"
5518,"1130"
5519,"1130"
5520,"1130"
5521,"1130"
5522,"2018"
5523,"572"
5524,"572"
5525,"572"
5526,"11473"
5527,"23"
5528,"555"
5529,"2133"
5530,"2133"
5531,"2133"
5532,"620"
5533,"620"
5534,"620"
5535,"12008"
5536,"6773"
5537,"6773"
5538,"630"
5539,"1333"
5540,"5130"
5541,"2125"
5542,"2125"
5543,"1402"
5544,"1402"
5545,"1337"
5546,"1337"
5547,"1337"
5548,"1337"
5549,"2793"
5550,"2135"
5551,"2135"
5552,"2135"
5553,"2135"
5554,"2135"
5555,"2135"
5556,"2135"
5557,"4033"
5558,"4033"
5559,"295"
5560,"6785"
5561,"12539"
5562,"8576"
5563,"8576"
5564,"5556"
5565,"3623"
5566,"2744"
5567,"3550"
5568,"1120"
5569,"11541"
5570,"2886"
5571,"10184"
5572,"3633"
5573,"2065"
5574,"29"
5575,"29"
5576,"6134"
5577,"135"
5578,"5241"
5579,"4300"
5580,"59"
5581,"59"
5582,"59"
5583,"6570"
5584,"336"
5585,"6023"
5586,"8834"
5587,"6304"
5588,"6843"
5589,"8400"
5590,"8400"
5591,"3813"
5592,"1882"
5593,"1313"
5594,"1313"
5595,"1313"
5596,"1313"
5597,"1313"
5598,"1313"
5599,"1313"
5600,"1313"
5601,"2100"
5602,"1500"
5603,"1500"
5604,"1500"
5605,"1500"
5606,"444"
5607,"8108"
5608,"8108"
5609,"2559"
5610,"2559"
5611,"2559"
5612,"307"
5613,"307"
5614,"1177"
5615,"725"
5616,"725"
5617,"2784"
5618,"6677"
5619,"5093"
5620,"5251"
5621,"5251"
5622,"23"
5623,"1740"
5624,"10204"
5625,"10204"
5626,"10204"
5627,"10204"
5628,"10204"
5629,"10204"
5630,"10204"
5631,"10204"
5632,"10204"
5633,"10204"
5634,"10204"
5635,"10204"
5636,"1507"
5637,"1507"
5638,"1507"
5639,"3675"
5640,"1463"
5641,"1463"
5642,"1463"
5643,"1140"
5644,"4824"
5645,"4824"
5646,"4213"
5647,"10711"
5648,"10711"
5649,"9399"
5650,"1395"
5651,"993"
5652,"6458"
5653,"1658"
5654,"1658"
5655,"841"
5656,"2160"
5657,"10523"
5658,"325"
5659,"3995"
5660,"3330"
5661,"310"
5662,"8106"
5663,"8106"
5664,"8106"
5665,"11923"
5666,"11923"
5667,"4181"
5668,"65"
5669,"310"
5670,"7534"
5671,"4086"
5672,"6808"
5673,"3732"
5674,"5867"
5675,"4588"
5676,"8129"
5677,"56"
5678,"32"
5679,"8404"
5680,"3396"
5681,"2190"
5682,"131"
5683,"6787"
5684,"12473"
5685,"373"
5686,"373"
5687,"373"
5688,"8498"
5689,"5706"
5690,"5706"
5691,"5706"
5692,"5706"
5693,"5706"
5694,"5706"
5695,"3887"
5696,"2413"
5697,"11875"
5698,"11875"
5699,"7412"
5700,"4076"
5701,"4076"
5702,"1063"
5703,"926"
5704,"6514"
5705,"1526"
5706,"1526"
5707,"1526"
5708,"1526"
5709,"1526"
5710,"4386"
5711,"10803"
5712,"900"
5713,"11649"
5714,"1223"
5715,"3107"
5716,"4352"
5717,"216"
5718,"2056"
5719,"6787"
5720,"10107"
5721,"9855"
5722,"10871"
5723,"9805"
5724,"9805"
5725,"9805"
5726,"762"
5727,"11260"
5728,"32"
5729,"3831"
5730,"9473"
5731,"9473"
5732,"166"
5733,"166"
5734,"166"
5735,"2"
5736,"2"
5737,"6222"
5738,"12058"
5739,"1991"
5740,"1991"
5741,"1991"
5742,"1991"
5743,"1991"
5744,"1991"
5745,"1991"
5746,"1991"
5747,"1991"
5748,"3652"
5749,"3652"
5750,"9546"
5751,"6639"
5752,"1437"
5753,"690"
5754,"9005"
5755,"1334"
5756,"1334"
5757,"1334"
5758,"1334"
5759,"1334"
5760,"1334"
5761,"1334"
5762,"3057"
5763,"3057"
5764,"3057"
5765,"11910"
5766,"6674"
5767,"2889"
5768,"2889"
5769,"2889"
5770,"6239"
5771,"6239"
5772,"6239"
5773,"4305"
5774,"17"
5775,"7060"
5776,"2279"
5777,"5371"
5778,"10862"
5779,"7348"
5780,"6586"
5781,"6586"
5782,"10618"
5783,"9451"
5784,"6032"
5785,"6032"
5786,"2056"
5787,"4233"
5788,"4233"
5789,"12599"
5790,"1252"
5791,"4936"
5792,"2130"
5793,"193"
5794,"313"
5795,"1304"
5796,"11103"
5797,"11103"
5798,"11103"
5799,"11103"
5800,"11103"
5801,"7620"
5802,"5337"
5803,"10529"
5804,"10529"
5805,"10529"
5806,"10529"
5807,"10529"
5808,"10529"
5809,"2056"
5810,"2056"
5811,"3550"
5812,"3550"
5813,"630"
5814,"630"
5815,"351"
5816,"351"
5817,"351"
5818,"23"
5819,"1397"
5820,"2"
5821,"2"
5822,"9828"
5823,"9795"
5824,"1589"
5825,"3771"
5826,"3771"
5827,"3771"
5828,"3771"
5829,"3771"
5830,"3771"
5831,"3771"
5832,"3771"
5833,"3771"
5834,"3771"
5835,"3771"
5836,"29"
5837,"632"
5838,"632"
5839,"1082"
5840,"2"
5841,"10521"
5842,"176"
5843,"176"
5844,"2756"
5845,"649"
5846,"3898"
5847,"6306"
5848,"6306"
5849,"11013"
5850,"6213"
5851,"3223"
5852,"6750"
5853,"11521"
5854,"11521"
5855,"12814"
5856,"7561"
5857,"3665"
5858,"7480"
5859,"1051"
5860,"1051"
5861,"1051"
5862,"7151"
5863,"9546"
5864,"665"
5865,"665"
5866,"665"
5867,"665"
5868,"665"
5869,"403"
5870,"10340"
5871,"3889"
5872,"98"
5873,"98"
5874,"98"
5875,"3367"
5876,"3367"
5877,"1896"
5878,"1896"
5879,"2495"
5880,"1698"
5881,"1698"
5882,"3823"
5883,"3823"
5884,"3823"
5885,"3823"
5886,"2514"
5887,"4838"
5888,"7311"
5889,"9365"
5890,"9365"
5891,"9365"
5892,"9365"
5893,"9365"
5894,"9365"
5895,"609"
5896,"1324"
5897,"1324"
5898,"1324"
5899,"1730"
5900,"1730"
5901,"1730"
5902,"6366"
5903,"989"
5904,"7149"
5905,"7149"
5906,"7839"
5907,"7839"
5908,"7839"
5909,"7839"
5910,"7839"
5911,"7839"
5912,"1304"
5913,"1304"
5914,"1304"
5915,"4249"
5916,"1911"
5917,"1005"
5918,"96"
5919,"96"
5920,"96"
5921,"1835"
5922,"8567"
5923,"5846"
5924,"75"
5925,"166"
5926,"8804"
5927,"8804"
5928,"1266"
5929,"1266"
5930,"1266"
5931,"1266"
5932,"1266"
5933,"1010"
5934,"2733"
5935,"3883"
5936,"10365"
5937,"4822"
5938,"4822"
5939,"4822"
5940,"6685"
5941,"320"
5942,"320"
5943,"320"
5944,"1227"
5945,"7267"
5946,"8262"
5947,"8262"
5948,"8262"
5949,"8262"
5950,"8262"
5951,"8712"
5952,"8324"
5953,"2754"
5954,"2754"
5955,"2754"
5956,"7515"
5957,"3188"
5958,"12476"
5959,"12476"
5960,"9463"
5961,"861"
5962,"861"
5963,"861"
5964,"686"
5965,"7627"
5966,"3557"
5967,"9371"
5968,"577"
5969,"577"
5970,"577"
5971,"2542"
5972,"2542"
5973,"2542"
5974,"25"
5975,"20"
5976,"872"
5977,"872"
5978,"872"
5979,"872"
5980,"10363"
5981,"131"
5982,"1327"
5983,"12845"
5984,"11141"
5985,"3796"
5986,"8584"
5987,"2804"
5988,"4584"
5989,"71"
5990,"4751"
5991,"2558"
5992,"2558"
5993,"2558"
5994,"9298"
5995,"4251"
5996,"1964"
5997,"56"
5998,"2511"
5999,"1304"
6000,"3893"
6001,"9687"
6002,"3946"
6003,"4943"
6004,"12077"
6005,"1702"
6006,"1702"
6007,"1702"
6008,"1702"
6009,"1702"
6010,"1702"
6011,"400"
6012,"444"
6013,"444"
6014,"444"
6015,"444"
6016,"444"
6017,"444"
6018,"246"
6019,"10159"
6020,"2393"
6021,"1698"
6022,"1698"
6023,"8788"
6024,"2907"
6025,"10153"
6026,"2043"
6027,"2043"
6028,"2043"
6029,"2043"
6030,"2043"
6031,"2043"
6032,"2043"
6033,"2043"
6034,"10880"
6035,"10880"
6036,"10880"
6037,"597"
6038,"516"
6039,"10491"
6040,"8715"
6041,"6923"
6042,"421"
6043,"421"
6044,"6754"
6045,"11536"
6046,"1753"
6047,"5592"
6048,"8084"
6049,"4204"
6050,"3342"
6051,"3648"
6052,"5726"
6053,"6127"
6054,"6127"
6055,"6127"
6056,"3681"
6057,"753"
6058,"2961"
6059,"349"
6060,"1053"
6061,"6728"
6062,"6728"
6063,"11313"
6064,"11313"
6065,"2161"
6066,"2161"
6067,"2161"
6068,"2161"
6069,"1826"
6070,"1826"
6071,"1826"
6072,"1826"
6073,"1826"
6074,"3349"
6075,"2"
6076,"5948"
6077,"11030"
6078,"308"
6079,"6914"
6080,"8265"
6081,"4862"
6082,"4455"
6083,"2116"
6084,"2116"
6085,"2116"
6086,"2116"
6087,"2116"
6088,"10554"
6089,"6500"
6090,"9390"
6091,"9390"
6092,"2746"
6093,"135"
6094,"5194"
6095,"5194"
6096,"5194"
6097,"723"
6098,"723"
6099,"723"
6100,"983"
6101,"10108"
6102,"5580"
6103,"5580"
6104,"5580"
6105,"5580"
6106,"5580"
6107,"5580"
6108,"835"
6109,"835"
6110,"3682"
6111,"3682"
6112,"6762"
6113,"6762"
6114,"6762"
6115,"8003"
6116,"2297"
6117,"5274"
6118,"5274"
6119,"5274"
6120,"11884"
6121,"1911"
6122,"189"
6123,"8868"
6124,"8868"
6125,"8868"
6126,"8868"
6127,"8868"
6128,"8868"
6129,"1507"
6130,"85"
6131,"85"
6132,"5160"
6133,"5160"
6134,"8458"
6135,"521"
6136,"1291"
6137,"1291"
6138,"4889"
6139,"3859"
6140,"5321"
6141,"5321"
6142,"1850"
6143,"10873"
6144,"10873"
6145,"286"
6146,"1036"
6147,"6195"
6148,"12354"
6149,"2324"
6150,"2493"
6151,"2493"
6152,"2493"
6153,"351"
6154,"351"
6155,"351"
6156,"351"
6157,"351"
6158,"2716"
6159,"6462"
6160,"3951"
6161,"3951"
6162,"3951"
6163,"3951"
6164,"3951"
6165,"1752"
6166,"8857"
6167,"11018"
6168,"29"
6169,"3413"
6170,"3124"
6171,"3124"
6172,"7579"
6173,"1100"
6174,"96"
6175,"7009"
6176,"7009"
6177,"99"
6178,"364"
6179,"12219"
6180,"420"
6181,"263"
6182,"263"
6183,"899"
6184,"725"
6185,"725"
6186,"725"
6187,"729"
6188,"729"
6189,"9869"
6190,"9869"
6191,"597"
6192,"4591"
6193,"11886"
6194,"10250"
6195,"561"
6196,"3489"
6197,"3489"
6198,"3129"
6199,"2457"
6200,"11927"
6201,"691"
6202,"208"
6203,"12160"
6204,"12160"
6205,"10323"
6206,"71"
6207,"71"
6208,"71"
6209,"71"
6210,"71"
6211,"71"
6212,"71"
6213,"4710"
6214,"3576"
6215,"1526"
6216,"2850"
6217,"5211"
6218,"11353"
6219,"12531"
6220,"851"
6221,"154"
6222,"4750"
6223,"4750"
6224,"4750"
6225,"4750"
6226,"4750"
6227,"1463"
6228,"1370"
6229,"6143"
6230,"1526"
6231,"1526"
6232,"131"
6233,"6361"
6234,"3921"
6235,"376"
6236,"2003"
6237,"32"
6238,"32"
6239,"32"
6240,"32"
6241,"32"
6242,"32"
6243,"32"
6244,"32"
6245,"32"
6246,"32"
6247,"32"
6248,"2748"
6249,"2748"
6250,"2748"
6251,"2748"
6252,"4703"
6253,"180"
6254,"413"
6255,"516"
6256,"3350"
6257,"3350"
6258,"12507"
6259,"5226"
6260,"5226"
6261,"792"
6262,"7559"
6263,"7281"
6264,"7281"
6265,"8399"
6266,"11302"
6267,"351"
6268,"71"
6269,"71"
6270,"71"
6271,"11505"
6272,"12341"
6273,"403"
6274,"8660"
6275,"8660"
6276,"8660"
6277,"96"
6278,"7672"
6279,"386"
6280,"386"
6281,"386"
6282,"1027"
6283,"5304"
6284,"1498"
6285,"310"
6286,"426"
6287,"9438"
6288,"8064"
6289,"182"
6290,"3666"
6291,"3666"
6292,"770"
6293,"770"
6294,"12474"
6295,"12474"
6296,"12474"
6297,"12474"
6298,"12474"
6299,"3016"
6300,"74"
6301,"11698"
6302,"12112"
6303,"12112"
6304,"12112"
6305,"12112"
6306,"12112"
6307,"12112"
6308,"1161"
6309,"1161"
6310,"1161"
6311,"3168"
6312,"4863"
6313,"12514"
6314,"5089"
6315,"6152"
6316,"6152"
6317,"6152"
6318,"6152"
6319,"6152"
6320,"9517"
6321,"2739"
6322,"8889"
6323,"3197"
6324,"2824"
6325,"32"
6326,"1391"
6327,"6533"
6328,"597"
6329,"749"
6330,"351"
6331,"107"
6332,"4536"
6333,"23"
6334,"6582"
6335,"9826"
6336,"9826"
6337,"9826"
6338,"8629"
6339,"8629"
6340,"29"
6341,"3069"
6342,"5992"
6343,"11250"
6344,"11250"
6345,"11250"
6346,"2637"
6347,"11097"
6348,"1298"
6349,"1298"
6350,"1298"
6351,"1298"
6352,"5578"
6353,"5578"
6354,"6326"
6355,"10773"
6356,"6359"
6357,"6359"
6358,"6359"
6359,"6359"
6360,"7861"
6361,"7861"
6362,"7861"
6363,"7861"
6364,"56"
6365,"2850"
6366,"2850"
6367,"2850"
6368,"1868"
6369,"3496"
6370,"12560"
6371,"9502"
6372,"12001"
6373,"3175"
6374,"11845"
6375,"6706"
6376,"9289"
6377,"12148"
6378,"12148"
6379,"75"
6380,"12461"
6381,"1394"
6382,"1018"
6383,"1018"
6384,"1018"
6385,"11686"
6386,"13"
6387,"1870"
6388,"2697"
6389,"8820"
6390,"1047"
6391,"4138"
6392,"11191"
6393,"8469"
6394,"9774"
6395,"4884"
6396,"3517"
6397,"3517"
6398,"3517"
6399,"4056"
6400,"4056"
6401,"4056"
6402,"4056"
6403,"4056"
6404,"4056"
6405,"4056"
6406,"4693"
6407,"2"
6408,"286"
6409,"11023"
6410,"2653"
6411,"10925"
6412,"4357"
6413,"4357"
6414,"4357"
6415,"4357"
6416,"2415"
6417,"855"
6418,"8093"
6419,"32"
6420,"2978"
6421,"2978"
6422,"2978"
6423,"11823"
6424,"11823"
6425,"11823"
6426,"11823"
6427,"11823"
6428,"11823"
6429,"1875"
6430,"1875"
6431,"1875"
6432,"1875"
6433,"3836"
6434,"3836"
6435,"10945"
6436,"807"
6437,"807"
6438,"7080"
6439,"3891"
6440,"10296"
6441,"223"
6442,"223"
6443,"2927"
6444,"2927"
6445,"2927"
6446,"4286"
6447,"4286"
6448,"4286"
6449,"3263"
6450,"3181"
6451,"3431"
6452,"3431"
6453,"3431"
6454,"11603"
6455,"180"
6456,"7124"
6457,"723"
6458,"6418"
6459,"3111"
6460,"915"
6461,"915"
6462,"915"
6463,"376"
6464,"376"
6465,"1562"
6466,"1562"
6467,"1562"
6468,"8745"
6469,"2206"
6470,"2206"
6471,"15"
6472,"5108"
6473,"5108"
6474,"5108"
6475,"3628"
6476,"9981"
6477,"734"
6478,"310"
6479,"310"
6480,"10865"
6481,"2804"
6482,"6969"
6483,"6969"
6484,"6969"
6485,"6567"
6486,"1760"
6487,"6249"
6488,"7015"
6489,"5234"
6490,"289"
6491,"8372"
6492,"3090"
6493,"1139"
6494,"4711"
6495,"4711"
6496,"4711"
6497,"4711"
6498,"4711"
6499,"4711"
6500,"4711"
6501,"4711"
6502,"4711"
6503,"4711"
6504,"4711"
6505,"4711"
6506,"4711"
6507,"4711"
6508,"4711"
6509,"4711"
6510,"4711"
6511,"4711"
6512,"334"
6513,"3118"
6514,"11750"
6515,"10636"
6516,"3101"
6517,"7481"
6518,"7481"
6519,"7481"
6520,"7481"
6521,"7481"
6522,"7481"
6523,"7481"
6524,"7481"
6525,"7596"
6526,"10600"
6527,"807"
6528,"3286"
6529,"2355"
6530,"2355"
6531,"4380"
6532,"11018"
6533,"11018"
6534,"11018"
6535,"6876"
6536,"10408"
6537,"3148"
6538,"888"
6539,"888"
6540,"888"
6541,"5008"
6542,"9086"
6543,"5831"
6544,"10316"
6545,"756"
6546,"7953"
6547,"7953"
6548,"3193"
6549,"654"
6550,"654"
6551,"654"
6552,"11828"
6553,"938"
6554,"5439"
6555,"9888"
6556,"4600"
6557,"4600"
6558,"375"
6559,"375"
6560,"375"
6561,"5169"
6562,"1328"
6563,"753"
6564,"753"
6565,"9823"
6566,"5278"
6567,"3844"
6568,"3844"
6569,"3844"
6570,"254"
6571,"499"
6572,"4372"
6573,"2217"
6574,"6583"
6575,"6583"
6576,"9970"
6577,"9970"
6578,"3163"
6579,"5273"
6580,"2"
6581,"7942"
6582,"7021"
6583,"7264"
6584,"9136"
6585,"96"
6586,"5764"
6587,"5764"
6588,"2332"
6589,"612"
6590,"4181"
6591,"93"
6592,"32"
6593,"8508"
6594,"427"
6595,"1069"
6596,"1069"
6597,"1069"
6598,"11431"
6599,"11431"
6600,"87"
6601,"7998"
6602,"45"
6603,"1632"
6604,"10423"
6605,"104"
6606,"3130"
6607,"3130"
6608,"7989"
6609,"7989"
6610,"7989"
6611,"1223"
6612,"4"
6613,"467"
6614,"12201"
6615,"757"
6616,"614"
6617,"1333"
6618,"1389"
6619,"475"
6620,"3479"
6621,"3479"
6622,"3479"
6623,"7116"
6624,"8296"
6625,"8296"
6626,"8296"
6627,"8296"
6628,"8296"
6629,"4712"
6630,"11324"
6631,"11324"
6632,"11324"
6633,"11324"
6634,"814"
6635,"814"
6636,"3372"
6637,"3372"
6638,"3372"
6639,"3954"
6640,"3954"
6641,"3954"
6642,"11114"
6643,"1304"
6644,"1304"
6645,"1304"
6646,"1442"
6647,"8911"
6648,"8911"
6649,"1798"
6650,"6820"
6651,"12002"
6652,"12002"
6653,"11878"
6654,"2449"
6655,"2449"
6656,"2449"
6657,"11165"
6658,"3223"
6659,"3223"
6660,"3223"
6661,"11804"
6662,"11804"
6663,"11804"
6664,"4258"
6665,"1195"
6666,"9965"
6667,"9965"
6668,"9965"
6669,"3296"
6670,"1132"
6671,"1132"
6672,"5231"
6673,"5231"
6674,"732"
6675,"35"
6676,"1828"
6677,"3500"
6678,"10082"
6679,"2220"
6680,"4516"
6681,"4962"
6682,"4962"
6683,"4962"
6684,"4962"
6685,"3832"
6686,"6354"
6687,"2720"
6688,"12342"
6689,"12342"
6690,"6942"
6691,"6942"
6692,"6942"
6693,"6942"
6694,"6942"
6695,"6942"
6696,"6942"
6697,"3179"
6698,"23"
6699,"23"
6700,"23"
6701,"686"
6702,"9676"
6703,"767"
6704,"11150"
6705,"245"
6706,"1100"
6707,"12590"
6708,"5764"
6709,"2659"
6710,"2659"
6711,"2659"
6712,"2659"
6713,"3817"
6714,"9398"
6715,"6615"
6716,"3513"
6717,"3613"
6718,"1783"
6719,"3483"
6720,"11447"
6721,"11447"
6722,"10012"
6723,"10056"
6724,"4514"
6725,"4"
6726,"2758"
6727,"2758"
6728,"2758"
6729,"10410"
6730,"2511"
6731,"994"
6732,"994"
6733,"11203"
6734,"3686"
6735,"7636"
6736,"5471"
6737,"7488"
6738,"166"
6739,"131"
6740,"9967"
6741,"9967"
6742,"9967"
6743,"9967"
6744,"8260"
6745,"2658"
6746,"7554"
6747,"5028"
6748,"8912"
6749,"5258"
6750,"7302"
6751,"7302"
6752,"7302"
6753,"420"
6754,"420"
6755,"5398"
6756,"184"
6757,"184"
6758,"5916"
6759,"1577"
6760,"1577"
6761,"2723"
6762,"5117"
6763,"6704"
6764,"12131"
6765,"5993"
6766,"10603"
6767,"10603"
6768,"1650"
6769,"10311"
6770,"10311"
6771,"10311"
6772,"11096"
6773,"5782"
6774,"5782"
6775,"6003"
6776,"7527"
6777,"7527"
6778,"7527"
6779,"425"
6780,"10228"
6781,"259"
6782,"259"
6783,"8279"
6784,"8279"
6785,"6774"
6786,"23"
6787,"1586"
6788,"526"
6789,"7700"
6790,"10235"
6791,"10235"
6792,"10235"
6793,"10235"
6794,"6416"
6795,"7419"
6796,"7419"
6797,"712"
6798,"12349"
6799,"1064"
6800,"123"
6801,"5672"
6802,"511"
6803,"511"
6804,"511"
6805,"4"
6806,"3604"
6807,"8427"
6808,"7966"
6809,"7966"
6810,"7966"
6811,"8574"
6812,"8574"
6813,"4917"
6814,"4917"
6815,"6230"
6816,"5364"
6817,"3727"
6818,"1229"
6819,"274"
6820,"8714"
6821,"2683"
6822,"12526"
6823,"4699"
6824,"4699"
6825,"4699"
6826,"10710"
6827,"1577"
6828,"7848"
6829,"7848"
6830,"8859"
6831,"3178"
6832,"950"
6833,"4221"
6834,"1379"
6835,"225"
6836,"225"
6837,"225"
6838,"225"
6839,"4092"
6840,"4092"
6841,"5852"
6842,"149"
6843,"791"
6844,"791"
6845,"791"
6846,"791"
6847,"791"
6848,"791"
6849,"456"
6850,"45"
6851,"8118"
6852,"4399"
6853,"4451"
6854,"9718"
6855,"5659"
6856,"5659"
6857,"5659"
6858,"5659"
6859,"2352"
6860,"32"
6861,"1645"
6862,"5330"
6863,"5330"
6864,"5330"
6865,"5330"
6866,"7419"
6867,"2966"
6868,"7012"
6869,"7012"
6870,"7012"
6871,"7012"
6872,"7012"
6873,"7012"
6874,"7012"
6875,"7012"
6876,"7012"
6877,"7012"
6878,"7012"
6879,"7012"
6880,"7012"
6881,"7012"
6882,"7012"
6883,"2062"
6884,"10081"
6885,"7010"
6886,"7010"
6887,"1297"
6888,"1297"
6889,"6073"
6890,"6073"
6891,"6057"
6892,"5330"
6893,"8019"
6894,"1986"
6895,"5165"
6896,"877"
6897,"8549"
6898,"2"
6899,"12337"
6900,"3093"
6901,"3093"
6902,"3093"
6903,"3093"
6904,"3093"
6905,"3093"
6906,"23"
6907,"23"
6908,"23"
6909,"4248"
6910,"4248"
6911,"597"
6912,"4423"
6913,"776"
6914,"5167"
6915,"5167"
6916,"5167"
6917,"11089"
6918,"9957"
6919,"2779"
6920,"727"
6921,"4422"
6922,"4422"
6923,"4809"
6924,"6469"
6925,"9461"
6926,"1983"
6927,"7004"
6928,"7765"
6929,"605"
6930,"6900"
6931,"3608"
6932,"3608"
6933,"3608"
6934,"3608"
6935,"12466"
6936,"3912"
6937,"3912"
6938,"3912"
6939,"7230"
6940,"7175"
6941,"7175"
6942,"7175"
6943,"7175"
6944,"1233"
6945,"11534"
6946,"7709"
6947,"4481"
6948,"4481"
6949,"4481"
6950,"1684"
6951,"1684"
6952,"1684"
6953,"1684"
6954,"6762"
6955,"32"
6956,"2431"
6957,"17"
6958,"9903"
6959,"9903"
6960,"3357"
6961,"4672"
6962,"8871"
6963,"939"
6964,"7240"
6965,"10174"
6966,"10174"
6967,"10174"
6968,"8281"
6969,"8281"
6970,"8281"
6971,"8281"
6972,"8340"
6973,"1309"
6974,"1309"
6975,"1309"
6976,"3707"
6977,"3707"
6978,"8388"
6979,"1795"
6980,"1795"
6981,"1795"
6982,"1018"
6983,"135"
6984,"135"
6985,"7681"
6986,"668"
6987,"29"
6988,"29"
6989,"72"
6990,"72"
6991,"5661"
6992,"914"
6993,"2518"
6994,"2518"
6995,"2518"
6996,"32"
6997,"46"
6998,"46"
6999,"46"
7000,"46"
7001,"46"
7002,"9802"
7003,"4432"
7004,"4432"
7005,"2169"
7006,"2094"
7007,"1140"
7008,"1140"
7009,"1140"
7010,"1140"
7011,"1140"
7012,"1140"
7013,"1140"
7014,"881"
7015,"881"
7016,"2331"
7017,"2331"
7018,"2331"
7019,"1194"
7020,"2330"
7021,"289"
7022,"289"
7023,"11973"
7024,"74"
7025,"74"
7026,"9722"
7027,"10461"
7028,"6225"
7029,"417"
7030,"4"
7031,"73"
7032,"474"
7033,"374"
7034,"374"
7035,"12410"
7036,"12410"
7037,"12410"
7038,"12410"
7039,"12410"
7040,"12410"
7041,"12410"
7042,"12410"
7043,"23"
7044,"23"
7045,"9968"
7046,"5876"
7047,"5876"
7048,"5876"
7049,"6771"
7050,"6771"
7051,"34"
7052,"6981"
7053,"152"
7054,"4464"
7055,"7173"
7056,"9587"
7057,"3953"
7058,"1426"
7059,"7346"
7060,"3912"
7061,"3912"
7062,"3912"
7063,"451"
7064,"908"
7065,"908"
7066,"908"
7067,"908"
7068,"5290"
7069,"5290"
7070,"5290"
7071,"5290"
7072,"71"
7073,"5483"
7074,"1553"
7075,"12130"
7076,"96"
7077,"1489"
7078,"1489"
7079,"1489"
7080,"11711"
7081,"86"
7082,"86"
7083,"86"
7084,"2607"
7085,"10175"
7086,"10175"
7087,"10175"
7088,"5323"
7089,"67"
7090,"3683"
7091,"4033"
